"depth","best.age","min.age","max.age"
2,12,-37,61
4,24,-23,72
6,37,-13,85
8,49,-4,102
10,61,2,121
12,74,7,142
14,86,10,162
16,98,14,184
18,117,29,208
20,142,54,231
22,166,81,257
24,191,105,280
26,216,131,305
30,266,181,354
50,515,422,607
70,764,653,871
90,1013,875,1138
110,1262,1092,1407
130,1510,1306,1677
150,1759,1521,1950
170,2008,1735,2224
195,2319,1999,2570
215,2552,2222,2815
235,2734,2440,3011
255,2917,2592,3236
275,3099,2699,3500
295,3282,2771,3771
315,3465,2839,4063
340,3769,3254,4271
355,3952,3485,4413
375,4196,3756,4620
400,4500,4045,4941
410,4622,4138,5077
420,4744,4231,5226
430,4866,4311,5371
440,4988,4387,5524
455,5153,4524,5717
470,5283,4690,5840
485,5412,4825,6001
505,5585,4931,6249
525,5759,5004,6556
550,5975,5061,6976
574,6222,5174,7377
594,6592,5595,7691
614,6961,6015,8009
634,7331,6432,8329
654,7701,6844,8650
674,8070,7253,8974
694,8440,7657,9301
715,8828,8079,9653
735,9198,8477,9998
755,9567,8869,10351
775,9937,9253,10710
795,10307,9628,11075
815,10676,9998,11450
835,11046,10366,11835
855,11416,10735,12232
865,11601,10921,12435
870,11693,11013,12537
875,11785,11104,12638
880,11878,11196,12741
885,11970,11287,12843
890,12063,11377,12946
895,12155,11468,13050
900,12247,11558,13154
905,12340,11648,13259
910,12432,11739,13365
915,12525,11830,13471
920,12617,11920,13577
925,12710,12009,13683
930,12802,12098,13789
935,12894,12186,13894
940,12987,12273,13999
945,13079,12359,14104
960,13356,12614,14419
965,13449,12698,14524
970,13541,12782,14629
975,13634,12864,14733
980,13726,12946,14838
985,13819,13027,14941
990,NA,NA,NA
995,NA,NA,NA
1000,NA,NA,NA
