"depth","best.age","min.age","max.age"
1,-24,-53,4
10,11,-12,36
20,51,26,77
30,90,58,125
40,413,367,460
50,1020,913,1129
60,1626,1448,1808
70,1798,1634,1967
80,1971,1818,2126
90,2143,2000,2288
100,2316,2179,2452
110,2488,2358,2621
120,2661,2532,2792
130,2833,2702,2964
140,3006,2871,3142
150,3178,3036,3322
160,3350,3194,3501
170,3523,3353,3724
180,3695,3515,3919
190,3868,3678,4102
200,4042,3861,4264
210,4215,4042,4425
220,4389,4223,4584
230,4563,4403,4710
240,4737,4585,4878
250,4910,4768,5048
260,5084,4949,5217
270,5258,5130,5388
280,5432,5307,5557
290,5605,5482,5727
300,5779,5657,5899
310,5953,5831,6071
320,6127,6002,6242
325,6213,6088,6329
340,6474,6344,6589
350,6648,6514,6763
360,6821,6682,6938
370,6995,6849,7114
380,7169,7016,7292
390,NA,NA,NA
395,NA,NA,NA
