"depth","best.age","min.age","max.age"
5,47,40,55
15,208,188,233
35,529,480,587
45,689,626,764
55,850,772,941
70,1091,992,1208
100,1572,1431,1740
120,1893,1723,2094
137.5,NA,NA,NA
