"depth","best.age","min.age","max.age"
1,16,-23,54
10,156,118,193
20,312,274,350
30,467,428,507
40,623,581,666
50,779,733,826
60,935,885,987
70,1090,1035,1147
80,1246,1185,1308
90,1402,1335,1470
100,1558,1486,1633
110,1713,1636,1795
120,1869,1786,1958
130,2025,1925,2120
140,2181,2071,2283
152,2368,2247,2477
160,2492,2364,2607
170,2648,2511,2769
180,2804,2659,2932
190,2959,2806,3094
200,3115,2954,3257
210,3271,3102,3419
220,3427,3250,3583
230,3582,3397,3745
250,3894,3693,4070
260,4050,3841,4234
270,4205,3988,4396
280,4374,4169,4556
290,4544,4365,4717
300,4714,4559,4877
310,4885,4735,5040
320,5055,4908,5205
330,5226,5078,5374
340,5396,5246,5545
350,5567,5414,5719
360,5737,5579,5895
370,5907,5742,6073
380,6078,5904,6254
390,6248,6064,6437
400,6419,6222,6621
410,6589,6380,6808
420,6896,6714,7084
430,7340,7193,7484
438,7695,7525,7862
450,8016,7858,8178
460,8157,7954,8376
470,8480,8298,8673
480,8803,8619,9000
490,9125,8921,9341
500,9448,9209,9698
510,9771,9483,10068
520,NA,NA,NA
530,NA,NA,NA
540,NA,NA,NA
550,NA,NA,NA
560,NA,NA,NA
570,NA,NA,NA
580,NA,NA,NA
590,NA,NA,NA
600,NA,NA,NA
610,NA,NA,NA
620,NA,NA,NA
627,NA,NA,NA
