"sample.depths","sample.ages","Acer.rubrum","Betula","Carya","Castanea","Clethra","Corylus","Cyperaceae","Ericaceae","Ilex","Ostrya.Carpinus","Pinus.undiff.","Quercus","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus","Ambrosia","Myrica","Poaceae","Acer.saccharum","Fraxinus.pennsylvanica.F..americana.type","Fagus","Nyssa","Salix","Juglans","Rosaceae","Pinus.strobus","Pinus.banksiana.P..resinosa","Fraxinus.nigra","Picea","Abies","Artemisia","Liquidambar","Amaranthaceae","Polygonum","Juniperus","Celtis","Asteraceae.subf..Cichorioideae","Tilia","Platanus","Rumex","Anacardiaceae","Cornus","Acer.undiff.","Caryophyllaceae","Acer.saccharinum","Morus","Iva"
174,2027,0.0220883534136546,0.114457831325301,0.0401606425702811,0.00803212851405622,0,0.00803212851405622,0.00602409638554217,0.00200803212851406,0,0.00401606425702811,0.104417670682731,0.41566265060241,0.0261044176706827,0.00803212851405622,0.0100401606425703,0.0321285140562249,0.00200803212851406,0.00401606425702811,0,0.00200803212851406,0.0100401606425703,0.0401606425702811,0.0461847389558233,0.00200803212851406,0,0.0140562248995984,0.0421686746987952,0.0140562248995984,0.0100401606425703,0,0.00200803212851406,0,0,0.00200803212851406,0.00602409638554217,0,0,0,0,0.00200803212851406,0,0,0,0,0,0,0,0
191,2435,0.0155038759689922,0.0833333333333333,0.0174418604651163,0.00581395348837209,0,0.0193798449612403,0.00193798449612403,0.0155038759689922,0,0.00387596899224806,0.0736434108527132,0.463178294573643,0.0406976744186047,0.00775193798449612,0.00193798449612403,0.0426356589147287,0,0.00968992248062015,0.00968992248062015,0.00775193798449612,0,0.0465116279069767,0.0310077519379845,0.00193798449612403,0,0.0348837209302326,0.0232558139534884,0.0116279069767442,0.00193798449612403,0.00193798449612403,0,0,0,0,0,0.00581395348837209,0.00775193798449612,0.00193798449612403,0,0.00775193798449612,0.00387596899224806,0,0,0,0,0,0,0
215,3012,0.0161725067385445,0.0997304582210243,0.0269541778975741,0.00539083557951483,0,0.00539083557951483,0.00269541778975741,0.0188679245283019,0,0.0134770889487871,0.0700808625336927,0.477088948787062,0.0269541778975741,0.00808625336927224,0.0107816711590297,0,0,0,0.0107816711590297,0,0.0107816711590297,0.0754716981132075,0.0485175202156334,0,0.00269541778975741,0,0.0188679245283019,0.0134770889487871,0.00808625336927224,0,0,0,0,0,0.00269541778975741,0.0161725067385445,0,0,0,0.00269541778975741,0,0,0,0.00539083557951483,0.00269541778975741,0,0,0
231,3396,0.0100200400801603,0.102204408817635,0.0280561122244489,0.0160320641282565,0,0.00801603206412826,0.00200400801603206,0.0180360721442886,0.00400801603206413,0.00400801603206413,0.064128256513026,0.418837675350701,0.0120240480961924,0.00801603206412826,0.0120240480961924,0.124248496993988,0.00200400801603206,0.00801603206412826,0.00400801603206413,0.00200400801603206,0.0100200400801603,0.0701402805611222,0.0120240480961924,0.00400801603206413,0,0.0140280561122244,0.0100200400801603,0.0100200400801603,0.00801603206412826,0,0,0,0,0,0.00200400801603206,0.00801603206412826,0,0,0.00200400801603206,0.00200400801603206,0,0,0,0,0,0,0,0
247,3755,0.0136674259681093,0.10250569476082,0.00683371298405467,0.0250569476082005,0.00683371298405467,0,0,0.0113895216400911,0.0113895216400911,0.00227790432801822,0.0956719817767654,0.34624145785877,0.0182232346241458,0.00227790432801822,0.00455580865603645,0.223234624145786,0.00227790432801822,0.00455580865603645,0.0182232346241458,0.00227790432801822,0.0159453302961276,0.0227790432801822,0.0182232346241458,0,0,0.00911161731207289,0.00455580865603645,0.00227790432801822,0.00683371298405467,0.00455580865603645,0,0.00683371298405467,0,0,0,0.00227790432801822,0,0,0,0.00683371298405467,0.00227790432801822,0,0,0,0,0,0,0
263,4115,0.0218687872763419,0.069582504970179,0.0099403578528827,0.0159045725646123,0,0.00198807157057654,0.00397614314115308,0.00795228628230616,0.0159045725646123,0.00397614314115308,0.119284294234592,0.326043737574553,0.0119284294234592,0.00397614314115308,0.0099403578528827,0.248508946322068,0.00795228628230616,0.0139165009940358,0.00198807157057654,0.00397614314115308,0.0119284294234592,0.0318091451292246,0.0159045725646123,0,0,0.00596421471172962,0.0099403578528827,0,0.00795228628230616,0.00198807157057654,0,0.00397614314115308,0.00198807157057654,0,0,0,0,0,0,0.00795228628230616,0,0,0,0,0.00198807157057654,0,0,0
279,4475,0.00970873786407767,0.0718446601941748,0.00970873786407767,0.0058252427184466,0,0.00194174757281553,0.0058252427184466,0,0.00776699029126214,0,0.0737864077669903,0.353398058252427,0.0330097087378641,0,0.0116504854368932,0.297087378640777,0.00776699029126214,0.00776699029126214,0.0174757281553398,0.00194174757281553,0.0116504854368932,0.0194174757281553,0.0155339805825243,0.00194174757281553,0,0.0058252427184466,0.00194174757281553,0.00388349514563107,0.00776699029126214,0,0,0.0058252427184466,0.00194174757281553,0,0,0,0,0,0.00388349514563107,0.00388349514563107,0,0,0,0,0,0,0,0
295,4834,0.0191570881226054,0.0459770114942529,0.00383141762452107,0.00766283524904215,0,0,0.00191570881226054,0.00957854406130268,0.0229885057471264,0.00191570881226054,0.078544061302682,0.402298850574713,0.0344827586206897,0.00383141762452107,0.00191570881226054,0.191570881226054,0.00383141762452107,0.00574712643678161,0.0134099616858238,0.00383141762452107,0.0134099616858238,0.0459770114942529,0.0229885057471264,0.00766283524904215,0,0.0153256704980843,0.0134099616858238,0.00766283524904215,0.00383141762452107,0,0,0,0,0,0,0.00383141762452107,0,0,0,0.0134099616858238,0,0,0,0,0,0,0,0
310,5171,0.0212264150943396,0.089622641509434,0.0117924528301887,0,0.00943396226415094,0.0165094339622642,0,0.0070754716981132,0.0283018867924528,0,0.0660377358490566,0.379716981132075,0.0188679245283019,0.00943396226415094,0.00471698113207547,0.209905660377358,0.00471698113207547,0,0.00471698113207547,0.00235849056603774,0.00235849056603774,0.0495283018867925,0.0235849056603774,0.00235849056603774,0,0.0165094339622642,0.0070754716981132,0.00235849056603774,0,0.00471698113207547,0,0,0,0.00235849056603774,0,0,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0
319,5374,0.00303951367781155,0.0288753799392097,0.00151975683890578,0.00151975683890578,0,0.0151975683890578,0,0.00455927051671732,0.0106382978723404,0.00911854103343465,0.493920972644377,0.177811550151976,0.0349544072948328,0.00455927051671732,0.0060790273556231,0.0303951367781155,0.0106382978723404,0.00911854103343465,0.00303951367781155,0.00151975683890578,0.00303951367781155,0.00151975683890578,0.00151975683890578,0,0,0.00151975683890578,0.0835866261398176,0.0440729483282675,0.00151975683890578,0.00759878419452888,0.00303951367781155,0.00303951367781155,0,0,0,0,0,0,0.00151975683890578,0,0,0,0,0.00151975683890578,0,0,0,0
335,5733,0.00779727095516569,0.0565302144249513,0.00389863547758285,0.00779727095516569,0,0.00389863547758285,0,0.00389863547758285,0.00389863547758285,0.00584795321637427,0.087719298245614,0.526315789473684,0.0604288499025341,0.00389863547758285,0.01364522417154,0.0760233918128655,0.00194931773879142,0.00584795321637427,0.00974658869395711,0,0.00389863547758285,0.0565302144249513,0.0272904483430799,0.00194931773879142,0,0.01364522417154,0.00974658869395711,0,0.00389863547758285,0,0,0,0,0,0,0,0,0,0.00194931773879142,0.00194931773879142,0,0,0,0,0,0,0,0
351,6093,0.0189075630252101,0.0546218487394958,0.00420168067226891,0.00210084033613445,0,0.00420168067226891,0.00420168067226891,0.00420168067226891,0.0147058823529412,0,0.0756302521008403,0.464285714285714,0.0504201680672269,0,0.00420168067226891,0.153361344537815,0,0.00420168067226891,0.0168067226890756,0.00630252100840336,0.0147058823529412,0.0357142857142857,0.0210084033613445,0.00210084033613445,0,0.00630252100840336,0.023109243697479,0.00420168067226891,0.00420168067226891,0,0,0.00210084033613445,0,0,0,0.00210084033613445,0,0,0,0,0.00210084033613445,0,0,0,0,0,0,0
367,6452,0.0168776371308017,0.0548523206751055,0,0.00843881856540084,0,0.00210970464135021,0.00421940928270042,0,0,0.00421940928270042,0.124472573839662,0.466244725738397,0.0464135021097046,0.00210970464135021,0.0126582278481013,0.113924050632911,0.00210970464135021,0.0189873417721519,0.00632911392405063,0,0.00843881856540084,0.0337552742616034,0.00843881856540084,0.00210970464135021,0,0.0105485232067511,0.0168776371308017,0.0168776371308017,0.00210970464135021,0.00210970464135021,0,0,0,0.00210970464135021,0.00210970464135021,0,0,0.00210970464135021,0,0.00632911392405063,0,0,0,0,0.00210970464135021,0,0,0
395,7081,0.0138504155124654,0.0692520775623269,0,0.00277008310249307,0,0.00831024930747922,0,0.00277008310249307,0,0.0110803324099723,0.121883656509695,0.601108033240997,0.0304709141274238,0.00277008310249307,0.00831024930747922,0.0526315789473684,0.00277008310249307,0.0110803324099723,0.00831024930747922,0,0,0.00277008310249307,0.00831024930747922,0.00277008310249307,0,0.0110803324099723,0.00831024930747922,0.00277008310249307,0,0.0110803324099723,0,0,0.00277008310249307,0,0,0,0,0,0,0.00277008310249307,0,0,0,0,0,0,0,0
399,7171,0.0147058823529412,0.0661764705882353,0.00490196078431373,0.017156862745098,0,0.00735294117647059,0.00245098039215686,0.00490196078431373,0.00245098039215686,0.00490196078431373,0.294117647058824,0.343137254901961,0.0563725490196078,0.00245098039215686,0.00735294117647059,0.0686274509803922,0.00490196078431373,0.00735294117647059,0.0196078431372549,0,0.00245098039215686,0.00980392156862745,0.00245098039215686,0,0,0.00245098039215686,0.0196078431372549,0.0294117647058824,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0
415,7531,0.0101626016260163,0.065040650406504,0.0040650406504065,0.0101626016260163,0,0.008130081300813,0,0.00609756097560976,0.00609756097560976,0.00203252032520325,0.339430894308943,0.302845528455285,0.0447154471544715,0,0.008130081300813,0.0467479674796748,0.0040650406504065,0.0142276422764228,0.0142276422764228,0.00609756097560976,0.008130081300813,0.0203252032520325,0.0040650406504065,0,0,0.0040650406504065,0.024390243902439,0.0345528455284553,0.0040650406504065,0.0040650406504065,0,0.00203252032520325,0,0,0,0,0,0,0,0,0,0,0,0.00203252032520325,0,0,0,0
431,7891,0.00965250965250965,0.0791505791505791,0,0.0115830115830116,0,0.0115830115830116,0.00772200772200772,0.00579150579150579,0.00193050193050193,0.00386100386100386,0.368725868725869,0.264478764478765,0.028957528957529,0.00579150579150579,0.00772200772200772,0.0540540540540541,0.0212355212355212,0.0135135135135135,0.00193050193050193,0.00193050193050193,0.00193050193050193,0.00772200772200772,0,0,0,0,0.0405405405405405,0.0250965250965251,0.00965250965250965,0.00579150579150579,0.00579150579150579,0,0,0.00386100386100386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,8250,0.0064516129032258,0.101075268817204,0.0021505376344086,0.0021505376344086,0,0.0021505376344086,0,0.0043010752688172,0.0172043010752688,0.00860215053763441,0.333333333333333,0.262365591397849,0.0365591397849462,0.0129032258064516,0.00860215053763441,0.10752688172043,0.0064516129032258,0.0064516129032258,0.00860215053763441,0.0021505376344086,0.0064516129032258,0.0064516129032258,0,0,0.0021505376344086,0.0064516129032258,0.021505376344086,0.0129032258064516,0.0021505376344086,0.0064516129032258,0.0021505376344086,0.0021505376344086,0,0.0021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,8610,0.00873362445414847,0.0567685589519651,0,0.00145560407569141,0,0.0145560407569141,0.00145560407569141,0.00727802037845706,0.00873362445414847,0.00582241630276565,0.403202328966521,0.202328966521106,0.049490538573508,0.00436681222707424,0.00582241630276565,0.0625909752547307,0.00436681222707424,0.0101892285298399,0.00727802037845706,0,0.00727802037845706,0.00727802037845706,0,0.00291120815138282,0,0,0.0625909752547307,0.0393013100436681,0.00145560407569141,0.0101892285298399,0.00291120815138282,0,0,0.00145560407569141,0,0,0,0,0,0,0.00145560407569141,0,0,0.00873362445414847,0,0,0,0
479,8969,0.00196078431372549,0.0666666666666667,0,0,0,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.00392156862745098,0.354901960784314,0.209803921568627,0.0568627450980392,0.00588235294117647,0.00980392156862745,0.127450980392157,0,0.0137254901960784,0.00980392156862745,0,0.00392156862745098,0.00588235294117647,0.00196078431372549,0,0,0,0.0431372549019608,0.0352941176470588,0,0,0,0.00392156862745098,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,9329,0.00187617260787992,0.0300187617260788,0,0.00187617260787992,0,0.0187617260787993,0,0.00187617260787992,0.0075046904315197,0,0.50656660412758,0.225140712945591,0.0281425891181989,0.00187617260787992,0.00187617260787992,0.0318949343339587,0.00187617260787992,0.0112570356472795,0.00187617260787992,0,0.00562851782363977,0.0150093808630394,0.00375234521575985,0,0,0.00187617260787992,0.0656660412757974,0.0225140712945591,0.00187617260787992,0.00375234521575985,0,0,0,0.00187617260787992,0.00187617260787992,0,0,0,0,0.00375234521575985,0,0,0,0,0,0,0,0
511,9688,0,0.0296846011131725,0,0,0,0.00742115027829314,0.00556586270871985,0.00185528756957328,0.00185528756957328,0.00371057513914657,0.554730983302412,0.11317254174397,0.025974025974026,0,0.00185528756957328,0.00556586270871985,0,0.00556586270871985,0.00185528756957328,0.00371057513914657,0,0.00371057513914657,0,0,0,0,0.116883116883117,0.098330241187384,0.00556586270871985,0.00927643784786642,0.00371057513914657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,10048,0,0.0518672199170125,0,0.0020746887966805,0,0.0020746887966805,0,0,0.004149377593361,0.00622406639004149,0.612033195020747,0.0684647302904564,0.0601659751037344,0,0.0020746887966805,0.016597510373444,0,0.0020746887966805,0,0,0.004149377593361,0.0103734439834025,0,0,0,0,0.0933609958506224,0.0477178423236514,0,0.0103734439834025,0.004149377593361,0,0,0,0,0,0,0,0,0.0020746887966805,0,0,0,0,0,0,0,0
543,10408,0.00396825396825397,0.0833333333333333,0,0,0,0.00595238095238095,0.00595238095238095,0.00198412698412698,0.00595238095238095,0.00198412698412698,0.406746031746032,0.216269841269841,0.0496031746031746,0.00396825396825397,0.00992063492063492,0.0496031746031746,0.00198412698412698,0.00992063492063492,0.00198412698412698,0.00198412698412698,0.00198412698412698,0.0119047619047619,0.0138888888888889,0,0,0,0.0555555555555556,0.0476190476190476,0,0.00198412698412698,0.00198412698412698,0.00198412698412698,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0
559,10767,0.00398406374501992,0.0756972111553785,0,0,0,0.0119521912350598,0.00199203187250996,0.00796812749003984,0,0.00199203187250996,0.460159362549801,0.107569721115538,0.0179282868525896,0,0.00597609561752988,0.0159362549800797,0.00199203187250996,0.00597609561752988,0.00398406374501992,0,0.00597609561752988,0.0159362549800797,0.00597609561752988,0.00199203187250996,0,0.00199203187250996,0.183266932270916,0.0438247011952191,0.00597609561752988,0.00199203187250996,0.00796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199203187250996,0,0
575,11127,0.00788954635108481,0.0571992110453649,0.00394477317554241,0,0,0.00394477317554241,0.00394477317554241,0,0,0.00591715976331361,0.416173570019724,0.130177514792899,0.00394477317554241,0,0.00986193293885602,0.00788954635108481,0,0.00394477317554241,0.00986193293885602,0.0019723865877712,0.00788954635108481,0.0138067061143984,0.0019723865877712,0.00394477317554241,0,0,0.232741617357002,0.0512820512820513,0.0019723865877712,0.00986193293885602,0.00591715976331361,0.0019723865877712,0,0,0,0,0,0,0,0.0019723865877712,0,0,0,0,0,0,0,0
584,11329,0.00453514739229025,0.199546485260771,0,0,0,0.00680272108843537,0,0.00226757369614512,0,0.00453514739229025,0.505668934240363,0.0997732426303855,0.0113378684807256,0,0.00226757369614512,0.0294784580498866,0,0.0113378684807256,0.00680272108843537,0,0.00226757369614512,0,0,0,0,0.00226757369614512,0.0521541950113379,0.036281179138322,0,0.018140589569161,0,0.00453514739229025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,NA,0,0.0320197044334975,0,0,0,0.0246305418719212,0,0.00246305418719212,0,0.00246305418719212,0.352216748768473,0.0270935960591133,0,0,0,0.0123152709359606,0,0.0147783251231527,0.00492610837438424,0,0,0.00246305418719212,0,0.00492610837438424,0,0,0,0.0320197044334975,0,0.455665024630542,0.0320197044334975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,NA,0,0.126893939393939,0.00378787878787879,0,0,0.00757575757575758,0.0113636363636364,0,0,0.00568181818181818,0.261363636363636,0.0170454545454545,0,0.00378787878787879,0,0.0625,0.00568181818181818,0.0208333333333333,0.00378787878787879,0,0.00568181818181818,0,0,0,0,0.00189393939393939,0.00568181818181818,0.0473484848484848,0,0.365530303030303,0.0397727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378787878787879,0
637,NA,0,0.00883002207505519,0,0,0,0,0,0,0,0,0.304635761589404,0.011037527593819,0,0,0,0.0022075055187638,0,0.011037527593819,0,0,0,0,0,0,0,0.0022075055187638,0.00883002207505519,0.00883002207505519,0,0.578366445916115,0.0573951434878587,0.0022075055187638,0,0,0,0,0,0,0,0,0,0,0,0,0.00441501103752759,0,0,0
655,NA,0,0.00616016427104723,0,0,0,0.0082135523613963,0.00205338809034908,0.00205338809034908,0,0.00205338809034908,0.262833675564682,0.00616016427104723,0.00205338809034908,0,0,0.053388090349076,0.00205338809034908,0.0143737166324435,0.00410677618069815,0,0.00205338809034908,0,0,0,0,0,0.0246406570841889,0.053388090349076,0,0.552361396303901,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0
671,NA,0,0.019271948608137,0,0,0,0.00428265524625268,0,0.00214132762312634,0,0.0107066381156317,0.411134903640257,0.00856531049250535,0,0,0,0.0492505353319058,0,0.00428265524625268,0.00214132762312634,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.0171306209850107,0,0.449678800856531,0.012847965738758,0,0,0.00214132762312634,0,0.00214132762312634,0,0,0,0,0,0,0,0,0,0,0,0
719,NA,0,0.0185185185185185,0,0,0,0.01440329218107,0.00411522633744856,0.00205761316872428,0,0.00205761316872428,0.304526748971193,0.0390946502057613,0,0.00411522633744856,0,0.00411522633744856,0,0.0308641975308642,0.0205761316872428,0,0.0102880658436214,0,0.00411522633744856,0.00205761316872428,0,0.00411522633744856,0,0.0823045267489712,0,0.42798353909465,0.0246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,NA,0,0.0488888888888889,0,0,0,0.0177777777777778,0.00444444444444444,0,0,0.00444444444444444,0.373333333333333,0.0133333333333333,0,0.00444444444444444,0,0.00444444444444444,0,0.0133333333333333,0,0,0.00444444444444444,0,0,0.00888888888888889,0,0,0.0133333333333333,0.0133333333333333,0,0.444444444444444,0.0266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444444444444444,0,0,0
751,NA,0.0050251256281407,0.0301507537688442,0,0,0,0.0150753768844221,0.0050251256281407,0,0,0.0201005025125628,0.185929648241206,0.0100502512562814,0,0,0,0,0.0050251256281407,0.0150753768844221,0,0,0,0,0,0.0050251256281407,0,0,0.0100502512562814,0.0150753768844221,0,0.663316582914573,0.0150753768844221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,NA,0,0.0658682634730539,0.00199600798403194,0,0,0.0139720558882236,0,0.00199600798403194,0,0.00998003992015968,0.273453093812375,0.0259481037924152,0,0.00199600798403194,0,0.00399201596806387,0.00399201596806387,0.0139720558882236,0.0219560878243513,0,0.00199600798403194,0,0,0.00399201596806387,0,0,0.00199600798403194,0.0339321357285429,0.00199600798403194,0.489021956087824,0.0159680638722555,0.00199600798403194,0,0.00199600798403194,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0.00199600798403194
783,NA,0,0.0527522935779817,0,0,0,0.00229357798165138,0.00229357798165138,0,0,0.0389908256880734,0.11697247706422,0.0389908256880734,0,0.00229357798165138,0,0.00458715596330275,0.00688073394495413,0.00458715596330275,0.00229357798165138,0,0,0,0,0.00458715596330275,0,0.00229357798165138,0,0,0.00229357798165138,0.674311926605505,0.0321100917431193,0.00688073394495413,0,0.00229357798165138,0,0.00229357798165138,0,0,0,0,0,0,0,0,0,0,0,0
799,NA,0,0.0259365994236311,0,0,0,0.00576368876080692,0,0.00288184438040346,0,0.00288184438040346,0.0778097982708934,0.00288184438040346,0,0,0,0.00576368876080692,0,0.00864553314121038,0.00288184438040346,0,0.00288184438040346,0,0,0,0,0.00288184438040346,0,0,0,0.8328530259366,0.0259365994236311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,NA,0,0.0604395604395604,0,0,0,0.010989010989011,0.00549450549450549,0,0,0.010989010989011,0.159340659340659,0.0494505494505494,0,0,0,0.021978021978022,0,0.010989010989011,0.00549450549450549,0,0,0,0,0.0164835164835165,0,0,0,0,0,0.620879120879121,0.0164835164835165,0,0,0,0,0.00549450549450549,0,0,0,0,0,0,0,0,0.00549450549450549,0,0,0
835,NA,0,0.155056179775281,0.00224719101123596,0,0,0.0179775280898876,0.0224719101123595,0.0157303370786517,0,0.0471910112359551,0.0786516853932584,0.0247191011235955,0,0,0,0.0179775280898876,0.0112359550561798,0.0292134831460674,0.0314606741573034,0.00224719101123596,0.0359550561797753,0,0,0.0224719101123595,0,0.00224719101123596,0.00449438202247191,0.0426966292134831,0.00449438202247191,0.404494382022472,0.00224719101123596,0.0224719101123595,0,0,0,0.00224719101123596,0,0,0,0,0,0,0,0,0,0,0,0
