"sample.depths","sample.ages","Abies","Acer.saccharum","Betula","Carya","Fagus","Juniperus.Thuja","Larix","Ostrya.Carpinus","Other.trees.and.shrubs","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Tilia","Tsuga","Ulmus","Cyperaceae","Other.herbs","Poaceae"
1500,NA,0,0.064638783269962,0.0418250950570342,0.0513307984790875,0.197718631178707,0.00760456273764259,0.0133079847908745,0.05893536121673,0.0380228136882129,0.00760456273764259,0.00380228136882129,0.00380228136882129,0.0171102661596958,0.00760456273764259,0.00760456273764259,0.35171102661597,0.00570342205323194,0.0209125475285171,0.0684410646387833,0.00760456273764259,0.0209125475285171,0.00380228136882129
1510,2103,0,0.0740740740740741,0.0389863547758285,0.0623781676413255,0.222222222222222,0.01364522417154,0.0194931773879142,0.050682261208577,0.0292397660818713,0.00194931773879142,0,0.0233918128654971,0.00584795321637427,0.00779727095516569,0.00584795321637427,0.306042884990253,0.0155945419103314,0.0409356725146199,0.0682261208576998,0.00194931773879142,0.00584795321637427,0.00584795321637427
1520,2405,0.0019723865877712,0.0571992110453649,0.0394477317554241,0.0571992110453649,0.234714003944773,0.019723865877712,0.00986193293885602,0.0591715976331361,0.0157790927021696,0.00394477317554241,0.00591715976331361,0.00986193293885602,0.00788954635108481,0.0157790927021696,0.00591715976331361,0.357001972386588,0.0118343195266272,0.019723865877712,0.0493096646942801,0.0019723865877712,0.0118343195266272,0.00394477317554241
1530,2680,0,0.0487394957983193,0.0453781512605042,0.0319327731092437,0.289075630252101,0.0117647058823529,0.00672268907563025,0.0571428571428571,0.0168067226890756,0,0.00504201680672269,0.00672268907563025,0.00504201680672269,0.00672268907563025,0.00672268907563025,0.334453781512605,0.0218487394957983,0.0285714285714286,0.065546218487395,0.00504201680672269,0.00672268907563025,0
1540,2912,0,0.0493358633776091,0.0436432637571157,0.0303605313092979,0.180265654648956,0.0170777988614801,0.00379506641366224,0.0853889943074004,0.0379506641366224,0.00189753320683112,0.00189753320683112,0.00759013282732448,0.0189753320683112,0.00189753320683112,0.00379506641366224,0.411764705882353,0.00569259962049336,0.015180265654649,0.0683111954459203,0.00189753320683112,0.0132827324478178,0
1550,3084,0,0.0548446069469835,0.0255941499085923,0.0420475319926874,0.151736745886654,0.0036563071297989,0,0.0237659963436929,0.230347349177331,0,0.0036563071297989,0.00548446069469835,0.00914076782449726,0.0164533820840951,0,0.325411334552102,0.0109689213893967,0.0219378427787934,0.0438756855575868,0.0036563071297989,0.0237659963436929,0.0036563071297989
1560,3198,0,0.0601503759398496,0.0526315789473684,0.0469924812030075,0.193609022556391,0.0018796992481203,0.0018796992481203,0.0432330827067669,0.037593984962406,0,0.0037593984962406,0.018796992481203,0.0169172932330827,0.0093984962406015,0.0056390977443609,0.385338345864662,0.0056390977443609,0.0150375939849624,0.075187969924812,0.0018796992481203,0.0206766917293233,0.0037593984962406
1570,3271,0,0.0507246376811594,0.0398550724637681,0.0380434782608696,0.235507246376812,0.0072463768115942,0,0.0344202898550725,0.0307971014492754,0,0.00181159420289855,0.0235507246376812,0.0271739130434783,0.00905797101449275,0.00905797101449275,0.384057971014493,0.0126811594202899,0.00905797101449275,0.0634057971014493,0.0072463768115942,0.0108695652173913,0.00543478260869565
1580,3326,0,0.0432989690721649,0.045360824742268,0.0536082474226804,0.191752577319588,0.0144329896907217,0,0.068041237113402,0.0391752577319588,0,0,0.0144329896907217,0.0144329896907217,0.022680412371134,0.00824742268041237,0.369072164948454,0.00824742268041237,0.00824742268041237,0.0783505154639175,0,0.0103092783505155,0.0103092783505155
1600,3460,0,0.01440329218107,0.0267489711934156,0.0493827160493827,0.199588477366255,0.0288065843621399,0.00411522633744856,0.0843621399176955,0.0329218106995885,0,0.00205761316872428,0.0246913580246914,0.01440329218107,0.0164609053497942,0.00411522633744856,0.415637860082305,0.00617283950617284,0.01440329218107,0.0493827160493827,0,0.0123456790123457,0
