"depth","best.age","min.age","max.age"
1,31,2,61
10,570,537,604
20,1169,1125,1216
30,1767,1709,1833
40,2366,2292,2459
50,2964,2874,3090
60,3563,3456,3715
70,4161,4038,4341
80,4760,4619,4966
90,5359,5201,5591
100,5957,5782,6216
110,6556,6362,6840
120,6967,6773,7254
130,7192,7009,7455
140,7417,7243,7650
150,7641,7476,7834
160,7866,7700,8039
170,8091,7925,8250
180,8316,8151,8467
190,8540,8375,8688
200,8765,8599,8912
210,8990,8824,9139
220,9214,9043,9361
230,9439,9260,9584
240,9664,9477,9810
250,9889,9691,10039
260,10113,9902,10273
265,NA,NA,NA
270,NA,NA,NA
275,NA,NA,NA
