"depth","best.age","min.age","max.age"
23,58,13,100
28,70,16,123
33,83,18,144
38,95,21,166
63,493,413,576
83,834,737,936
103,1175,1053,1300
338,5184,4685,5668
363,5611,5070,6135
393,6043,5494,6572
423,6394,5881,6887
488,7155,6719,7576
513,7448,7041,7842
543,7799,7427,8162
578,8209,7877,8538
628,8795,8514,9079
658,9146,8889,9404
688,9497,9260,9736
713,9790,9567,10019
743,10141,9926,10363
753,10258,10044,10480
763,10376,10161,10597
768,10434,10219,10656
773,10493,10277,10715
778,10551,10335,10774
783,10610,10392,10833
798,10785,10563,11012
813,10961,10731,11192
823,11078,10841,11312
843,11454,11230,11677
858,11736,11486,11984
913,12770,12304,13240
918,12864,12372,13357
923,12958,12441,13477
928,13052,12509,13595
933,13146,12576,13714
938,13390,12804,13978
940.5,14187,13622,14760
943,14983,14431,15558
948,16576,15989,17180
953,18169,17497,18841
958,19762,18975,20544
963,21355,20442,22272
968,22947,21890,24011
973,24540,23326,25759
978,26133,24756,27515
980,26770,25326,28219
983,27726,26181,29277
988,NA,NA,NA
990.5,NA,NA,NA
1002,NA,NA,NA
1008,NA,NA,NA
