"depth","best.age","min.age","max.age"
681,NA,NA,NA
691,NA,NA,NA
701,NA,NA,NA
702,NA,NA,NA
708,NA,NA,NA
716,NA,NA,NA
720,NA,NA,NA
722,NA,NA,NA
725,NA,NA,NA
727,NA,NA,NA
729,NA,NA,NA
730,NA,NA,NA
734,NA,NA,NA
738,NA,NA,NA
742,NA,NA,NA
747,NA,NA,NA
748,NA,NA,NA
749,NA,NA,NA
751,NA,NA,NA
753,12535,12265,12714
754,12576,12315,12748
756,12659,12413,12820
758,12742,12520,12894
760,12824,12633,12971
762,12907,12734,13054
772,13322,13152,13480
782,NA,NA,NA
794,NA,NA,NA
804,NA,NA,NA
812,NA,NA,NA
820,NA,NA,NA
832,NA,NA,NA
840,NA,NA,NA
852,NA,NA,NA
860,NA,NA,NA
864,NA,NA,NA
875,NA,NA,NA
887,NA,NA,NA
898,NA,NA,NA
