"depth","best.age","min.age","max.age"
250,45,-68,182
260,793,689,920
270,1541,1438,1662
280,2289,2183,2412
290,3038,2924,3168
300,3786,3663,3934
310,4534,4395,4702
320,5283,5124,5472
330,6031,5850,6245
335,6405,6212,6631
340,6748,6590,6934
345,7090,6951,7245
350,7433,7294,7581
355,7775,7628,7952
360,8118,7945,8334
365,8339,8190,8524
380,9003,8827,9150
400,NA,NA,NA
