"depth","best.age","min.age","max.age"
0,NA,NA,NA
10,NA,NA,NA
20,NA,NA,NA
30,NA,NA,NA
40,1204,1148,1281
50,1529,1461,1608
60,1854,1772,1943
70,2179,2077,2283
80,2504,2380,2628
90,2829,2681,2976
