"depth","best.age","min.age","max.age"
1,-29,-57,-4
20,56,-8,119
40,178,83,271
60,332,239,424
80,486,394,578
100,640,548,734
120,795,699,890
140,949,850,1048
160,1103,998,1206
180,1258,1146,1365
200,1412,1293,1526
220,1566,1439,1687
240,1721,1586,1850
260,1875,1733,2014
280,2029,1879,2178
300,2184,2025,2342
320,2338,2170,2506
340,2492,2315,2670
360,2647,2460,2835
380,2801,2604,2999
400,2955,2749,3164
420,3109,2892,3328
440,3264,3036,3493
460,3418,3181,3659
480,3572,3325,3823
500,3727,3470,3989
520,3881,3613,4154
540,4035,3757,4319
560,4190,3902,4485
580,4344,4045,4650
600,4498,4189,4815
620,4653,4332,4980
640,4807,4476,5145
660,4961,4620,5311
680,5394,5074,5720
700,5827,5526,6132
720,6261,5974,6547
740,6694,6419,6966
760,7127,6861,7390
780,7560,7301,7819
800,7993,7733,8252
820,8426,8161,8694
840,8859,8580,9135
860,9293,8994,9580
880,9726,9407,10030
900,10159,9818,10486
920,10592,10230,10946
940,11025,10638,11406
960,11269,10951,11588
980,11513,11137,11902
1000,NA,NA,NA
1020,NA,NA,NA
1040,NA,NA,NA
1060,NA,NA,NA
1080,NA,NA,NA
1100,NA,NA,NA
1120,NA,NA,NA
1140,NA,NA,NA
