"depth","best.age","min.age","max.age"
1500,NA,NA,NA
1510,2103,1938,2305
1520,2405,2182,2602
1530,2680,2406,2883
1540,2912,2613,3129
1550,3084,2769,3313
1560,3198,2885,3432
1570,3271,2983,3500
1580,3326,3080,3542
1600,3460,3320,3624
1610,3580,3479,3723
1620,3755,3625,3903
1630,3980,3806,4134
1640,4239,4026,4401
1650,4519,4279,4688
1660,4806,4554,4982
1670,5088,4840,5264
1674,5196,4955,5369
1677,5274,5041,5444
1680,5351,5127,5515
1690,5599,5420,5741
1700,5845,5706,5962
1710,6098,5972,6194
1720,6369,6215,6468
1730,6656,6485,6758
1740,6943,6741,7053
1750,7216,7003,7348
1760,7493,7294,7671
1770,7829,7664,8029
1780,8277,8154,8450
1790,8844,8740,8969
1800,9488,9384,9595
1810,10161,10016,10297
1820,10808,10624,10976
1830,11417,11214,11598
1840,11985,11786,12160
1850,12517,12344,12688
1860,13029,12879,13199
1869,NA,NA,NA
