"depth","best.age","min.age","max.age"
0,56,-22,138
2,198,124,279
4,336,258,417
6,470,385,555
8,601,509,694
10,729,628,831
12,853,743,965
14,975,854,1096
16,1093,961,1223
18,1207,1065,1346
20,1319,1166,1467
22,1428,1266,1585
24,1534,1363,1699
26,1637,1458,1810
28,1737,1551,1918
30,1835,1641,2022
36,2110,1899,2315
40,2281,2061,2495
45,2481,2252,2703
51,2701,2466,2931
56,2870,2632,3104
60,2996,2757,3232
68,3224,2987,3463
70,3277,3040,3516
76,3425,3189,3664
80,3517,3280,3753
84,3603,3366,3837
90,3722,3486,3954
96,3831,3595,4063
100,3899,3664,4133
104,3964,3728,4200
112,4084,3844,4328
116,4141,3898,4391
120,4196,3949,4454
124,4250,3997,4514
130,4330,4070,4606
136,4409,4138,4695
140,4463,4183,4754
144,4517,4230,4815
150,4601,4306,4908
156,4690,4388,5003
160,4752,4446,5067
166,4852,4542,5167
172,4960,4649,5272
176,5037,4728,5345
180,5119,4813,5422
184,5207,4907,5504
190,5349,5063,5635
195,5478,5205,5751
200,5618,5360,5875
204,5738,5491,5981
210,5933,5702,6157
216,6147,5930,6361
220,6302,6089,6515
224,6465,6249,6685
230,6730,6486,6972
236,7019,6718,7296
240,7225,6879,7544
